display_name,dba,legal_name,address,zip,website,logo,license_id,license_description,class,type,original_issue,effective,expires,lat,lon,assignment_method
Rodeo Brooklyn LLC,,Rodeo Brooklyn LLC,1134- 1136 President St,11225,,,0370-24-139342,Food & Beverage Business,0370,license,2024-12-17,2024-12-17,2026-11-30,40.6682,-73.95313,pip
RUTH,RUTH,665 FLATBUSH BAR LLC,665 FLATBUSH AVE,11225,https://www.ruthonflatbush.com,/liquor/logos/90b831583809.png,0370-24-123333,Food & Beverage Business,0370,license,2026-07-23,2026-09-01,2028-08-31,40.65696,-73.96019,pip
SABANETA 046 GROCERY CORP,,SABANETA 046 GROCERY CORP,1068 NOSTRAND AVE,11225,,,0081-22-132568,Grocery Store,0081,license,2026-08-13,2025-09-01,2028-08-31,40.66196,-73.95074,pip
SAKEER DELI & GROCERY CORP,,SAKEER DELI & GROCERY CORP,220 ROGERS AVENUE,11225,,,0081-23-122777,Grocery Store,0081,license,2026-05-27,2026-06-01,2029-05-31,40.66835,-73.95342,pip
SILVER RICE,SILVER RICE,HUEGAR LLC,575A FLATBUSH AVE,11225,https://www.silverrice.com/location/lefferts-gardens/,/liquor/logos/3232098d73b1.png,0240-22-101012,Restaurant,0240,license,2024-11-07,2024-11-05,2026-10-31,40.65963,-73.96056,pip
SLOW LORIS CORP,,SLOW LORIS CORP,556 FLATBUSH AVE,11225,,,0240-21-123604,Restaurant,0240,license,2025-12-04,2026-01-01,2027-12-31,40.6602,-73.96062,pip
Soo Farm Inc,,Soo Farm Inc,565 Flatbush Ave,11225,,,0524-26-49469,Temporary retail,0524,temporary,2026-07-21,2026-07-21,2027-01-17,40.65994,-73.9606,pip
SWEET CATCH,SWEET CATCH,SWEET CATCH BROOKLYN LLC,1222 NOSTRAND AVE,11225,,,0340-23-136096,Restaurant,0340,license,2024-12-05,2025-01-01,2026-12-31,40.65738,-73.95027,pip
T & T Organic Market Inc,,T & T Organic Market Inc,1030 Nostrand Ave,11225,,,0081-24-132140,Grocery Store,0081,license,2024-10-09,2024-10-09,2027-09-30,40.66342,-73.95091,pip
TAQUERIA EL PATRON MEXICAN GRILL,TAQUERIA EL PATRON MEXICAN GRILL,CUP CAKES BY BRENDA GRILL CORP,49 51 LINCOLN RD,11225,,,0340-22-104737,Restaurant,0340,license,2026-07-01,2026-07-01,2028-06-30,40.66083,-73.96124,pip
THE BOBBED BANDIT,THE BOBBED BANDIT,GRBD INCORPORATED,429 ROGERS AVE,11225,,,0340-24-119201,Restaurant,0340,license,2026-04-24,2026-06-01,2028-05-31,40.66201,-73.95368,pip
The C List Cocktail Bar,The C List Cocktail Bar,Siwo Miele LLC,835 Franklin Ave,11225,,,0370-25-131109,Food & Beverage Business,0370,license,2025-12-08,2025-12-08,2027-11-30,40.66991,-73.95825,pip
The Green Room,The Green Room,Quincie's Hospitality LLC,408 Rogers Ave,11225,,,0370-24-140433,Food & Beverage Business,0370,license,2024-12-31,2024-12-31,2026-11-30,40.66277,-73.95377,pip
THE MARKET PLACE,THE MARKET PLACE,EAST NEW YORK KOSHER CORP,589 E NEW YORK AVE,11225,,,0081-21-112378,Grocery Store,0081,license,2024-12-31,2025-01-01,2027-12-31,40.66202,-73.94331,pip
THE WESTBURY INN,THE WESTBURY INN,D AVENUE LLC,673 FLATBUSH AVE,11225,http://www.westburyinnbar.com,/liquor/logos/8661c2c7db61.png,0370-23-161645,Food & Beverage Business,0370,license,2025-11-07,2025-12-01,2027-11-30,40.6568,-73.96015,pip
TIAN BAO LIQUORS INC,,TIAN BAO LIQUORS INC,488 ALBANY AVE,11203,,,0100-22-117096,Liquor Store,0100,license,2025-05-19,2025-07-01,2028-06-30,40.66321,-73.94,pip
Trove,Trove,Trove Brooklyn LLC,406 Rogers Ave,11225,,,0267-25-115567,Food & Beverage Business,0267,license,2025-07-01,2025-07-01,2027-06-30,40.66283,-73.95378,pip
W K WINE LIQUOR,W K WINE LIQUOR,W & K 88 LIQUORS INC,293 TROY AVE,11213,,,0100-23-125656,Liquor Store,0100,license,2026-05-04,2026-06-01,2029-05-31,40.66854,-73.93671,geoclient
WESTERN BEEF,WESTERN BEEF,WESTERN BEEF RETAIL INC,44 EMPIRE BLVD,11225,https://www.westernbeef.com/western-beef---empire.html,,0081-21-110481,Grocery Store,0081,license,2024-04-02,2024-04-02,2027-03-31,40.66334,-73.95984,pip
Whoopsie Daisy BK LLC,,Whoopsie Daisy BK LLC,225 Rogers Ave,11225,https://whoopsiedaisybk.com/,/liquor/logos/6dbfe2f9f87d.png,0370-24-139322,Food & Beverage Business,0370,license,2024-12-17,2024-12-17,2026-11-30,40.6687,-73.95338,pip
WINE & LIQUOR NEW YORK DISCOUNT,WINE & LIQUOR NEW YORK DISCOUNT,W&D LIQUOR INC,596 598 NEW YORK AVE,11225,,,0100-21-114118,Liquor Store,0100,license,2024-04-17,2024-05-01,2027-04-30,40.66204,-73.94303,pip
Wine By The Case,Wine By The Case,WBTC INC,511 EMPIRE BLVD,11225,,,0100-25-100868,Liquor Store,0100,license,2025-01-15,2025-01-15,2027-12-31,40.6642,-73.9451,pip
WOLFPUP BAR LLC,,WOLFPUP BAR LLC,447 Rogers Ave,11225,,,0370-26-150344,Food & Beverage Business,0370,license,2026-07-30,2026-07-30,2028-06-30,40.6616,-73.95364,pip
