display_name,dba,legal_name,address,zip,website,logo,license_id,license_description,class,type,original_issue,effective,expires,lat,lon,assignment_method
LUCKY 7 DELI CORP I,,LUCKY 7 DELI CORP I,2062 FLATBUSH AVE,11234,,,0081-21-100790,Grocery Store,0081,license,2024-05-22,2024-06-01,2027-05-31,40.61995,-73.93397,pip
LUNA SOPHIE GROCERY CORP,,LUNA SOPHIE GROCERY CORP,9401 GLENWOOD ROAD,11236,,,0081-23-122935,Grocery Store,0081,license,2023-10-02,2023-11-01,2026-10-31,40.64367,-73.90458,pip
MACK DADDY'S BROOKLYN NY,MACK DADDY'S BROOKLYN NY,GEORGE HOFFMAN INC,5511 AVENUE N,11234,,,0370-24-116115,Food & Beverage Business,0370,license,2026-05-28,2026-06-01,2028-05-31,40.61927,-73.92163,pip
MADISON DELI FOOD,MADISON DELI FOOD,MADISON DELI FOOD CORP,3402 AVENUE I,11210,,,0081-23-107214,Grocery Store,0081,license,2026-01-20,2026-03-01,2029-02-28,40.62957,-73.94329,pip
MARCY AVENUE ISLAND CORP,,MARCY AVENUE ISLAND CORP,1982 UTICA AVENUE,11234,,,0081-22-126846,Grocery Store,0081,license,2025-12-19,2026-01-01,2028-12-31,40.62321,-73.92733,pip
MARINE PARK DELI & GROCERY,MARINE PARK DELI & GROCERY,KIMS MARINE PARK DELI & GROCERY CORP,3509 AVENUE S,11234,,,0081-22-122513,Grocery Store,0081,license,2025-10-21,2025-11-01,2028-10-31,40.60944,-73.9318,pip
MARINE PARK SEASIDE LINKS LLC,,MARINE PARK SEASIDE LINKS LLC,2880 FLATBUSH AVENUE,11234,,,0340-22-105906,Restaurant,0340,license,2026-03-24,2026-04-01,2028-03-31,40.60059,-73.91396,pip
MARINERS INN,MARINERS INN,J J MARINERS INN CORP,3501 AVE S,11234,,,0370-23-127035,Food & Beverage Business,0370,license,2025-02-14,2025-03-01,2027-02-28,40.60933,-73.93196,pip
MB VINEYARDS,MB VINEYARDS,RF VINEYARDS LLC,3012 AVENUE J,11210,,,0100-21-115460,Liquor Store,0100,license,2024-01-25,2024-02-01,2027-01-31,40.62684,-73.94639,geoclient
MEDWAY FOOD MART,MEDWAY FOOD MART,NEW MEDWAY FOOD MART CORP,9502 AVENUE L,11236,,,0081-20-105820,Grocery Store,0081,license,2023-12-07,2024-01-01,2026-12-31,40.63774,-73.89674,pip
MIKE'S WINE & LIQUOR,MIKE'S WINE & LIQUOR,ESSENTIAL WINE & LIQUOR CORP,1659 RALPH AVE,11236,,,0100-21-115181,Liquor Store,0100,license,2024-10-09,2024-10-09,2027-09-30,40.63645,-73.91908,pip
Milky Way Deli Grocery Corp,,Milky Way Deli Grocery Corp,6309 Avenue N,11234,,,0081-26-145520,Grocery Store,0081,license,2026-06-07,2026-06-07,2029-05-31,40.61958,-73.91682,pip
MILL BASIN CONVENIENCE STORE CORP,,MILL BASIN CONVENIENCE STORE CORP,6122 AVENUE U,11234,,,0081-21-110798,Grocery Store,0081,license,2024-01-10,2024-02-01,2027-01-31,40.61532,-73.91411,geoclient
MIRANDA DELI FOOD CORP,,MIRANDA DELI FOOD CORP,4402 AVENUE J,11234,,,0081-21-100746,Grocery Store,0081,license,2024-05-06,2024-06-01,2027-05-31,40.62784,-73.93346,pip
MIS TAQUITOS,MIS TAQUITOS,MIS TAQUITOS INC.,6612 AVENUE U,11234,,,0340-23-129096,Restaurant,0340,license,2025-04-28,2025-04-28,2027-02-28,40.61694,-73.91013,pip
MUAMER INC,,MUAMER INC,776 E 80TH ST,11236,,,0081-23-103665,Grocery Store,0081,license,2026-06-10,2026-08-01,2029-07-31,40.63564,-73.91343,pip
NEW STANLEY'S GROCERY INC,,NEW STANLEY'S GROCERY INC,2377 NOSTRAND AVE,11210,,,0071-21-119417,Grocery Store,0071,license,2024-11-07,2024-12-01,2027-11-30,40.62661,-73.94683,geoclient
NICK'S LOBSTER HOUSE,NICK'S LOBSTER HOUSE,NICKS LIVE LOBSTERS INC,2777 FLATBUSH AVE,11234,,,0340-22-111706,Restaurant,0340,license,2024-09-25,2024-10-01,2026-09-30,40.60351,-73.9154,geoclient
NORAS PARK BENCH CAFE LTD,,NORAS PARK BENCH CAFE LTD,3019 QUENTIN ROAD,11234,,,0340-23-127142,Restaurant,0340,license,2025-08-01,2025-09-01,2027-08-31,40.61207,-73.94075,pip
OASIS DINER,OASIS DINER,KARABINIS DINER CORP,2132 FLATBUSH AVE,11234,,,0240-23-141376,Restaurant,0240,license,2025-02-04,2025-02-04,2027-01-31,40.61803,-73.93184,pip
ONE STOP WINE & LIQUOR,ONE STOP WINE & LIQUOR,FLATLANDS WINE & LIQUOR WAREHOUSE INC,1911 UTICA AVE,11234,,,0100-23-124113,Liquor Store,0100,license,2026-03-06,2026-04-01,2029-03-31,40.62524,-73.92719,pip
Parc Oasis Cajun Inc,,Parc Oasis Cajun Inc,4521 Avenue N,11234,,,0340-26-138639,Restaurant,0340,license,2026-03-26,2026-03-26,2028-02-29,40.6187,-73.93098,pip
PEPPA'S RESTAURANT,PEPPA'S RESTAURANT,SAN PEPPAS JERK CHICKEN EXPRESS II,8021 FLATLANDS AVE,11236,,,0340-23-128259,Restaurant,0340,license,2025-02-26,2025-03-01,2027-02-28,40.63584,-73.91277,pip
Peter's Coffee Shop,Peter's Coffee Shop,Canarsie Coffee Shop Corp.,10013 Foster Ave,11236,,,0240-26-134006,Restaurant,0240,license,2026-01-21,2026-01-21,2027-12-31,40.6501,-73.90295,pip
PIZZA D'AMORE,PIZZA D'AMORE,MILO BEAR INC,2147 MILL AVE,11234,,,0340-24-137449,Restaurant,0340,license,2024-11-29,2024-12-30,2026-10-30,40.61457,-73.91291,pip
PRIME 623 RESTAURANT & BAR,PRIME 623 RESTAURANT & BAR,PRIME 623 RESTAURANT AND BAR LLC,1566 RALPH AVE,11234,,,0340-22-111812,Restaurant,0340,license,2024-09-25,2024-10-01,2026-09-30,40.63859,-73.91931,pip
RALPHIES LIQUOR & WINE INC,,RALPHIES LIQUOR & WINE INC,1988 RALPH AVE,11234,,,0100-24-112720,Liquor Store,0100,license,2024-05-08,2024-05-08,2027-04-30,40.62902,-73.91858,pip
REVAYA WINE & LIQUOR LLC,,REVAYA WINE & LIQUOR LLC,3006 AVENUE M,11210,,,0100-22-117627,Liquor Store,0100,license,2025-02-15,2025-02-15,2028-01-31,40.61962,-73.94524,geoclient
RICHARDS HALL & LOUNGE INC,,RICHARDS HALL & LOUNGE INC,94 04 AVENUE L,11236,,,0340-23-136271,Restaurant,0340,license,2025-07-02,2025-07-02,2027-06-30,40.64043,-73.89255,pip
ROCKAWAY LIQUOR WORLD,ROCKAWAY LIQUOR WORLD,T A S LIQUOR CORP,1863 ROCKAWAY PARKWAY,11236,,,0100-21-114709,Liquor Store,0100,license,2024-05-03,2024-06-01,2027-05-31,40.63714,-73.89265,pip
ROCKS DELI GROCERY CORP,,ROCKS DELI GROCERY CORP,1597 ROCKAWAY PKWY,11236,,,0081-23-102690,Grocery Store,0081,license,2026-07-28,2026-08-01,2029-07-31,40.64192,-73.89846,pip
RUAN NEW STAR INC,,RUAN NEW STAR INC,2210 FLATBUSH AVE,11234,,,0340-22-107522,Restaurant,0340,license,2026-05-21,2026-06-01,2028-05-31,40.61607,-73.92966,pip
SALVI RESTAURANT,SALVI RESTAURANT,DA GERARDO CORP,4218 4220 QUENTIN ROAD,11234,,,0340-23-127043,Restaurant,0340,license,2025-05-15,2025-07-01,2027-06-30,40.61775,-73.93198,pip
Samarkand Nights,Samarkand Nights,CBR Restaurant Inc,6001 Strickland Ave,11234,,,0240-25-130901,Restaurant,0240,license,2025-12-04,2025-12-04,2027-11-30,40.61171,-73.91284,pip
SARA DELI MINIMART INC,,SARA DELI MINIMART INC,4511 AVENUE L,11234,,,0071-22-111517,Grocery Store,0071,license,2025-08-06,2025-08-06,2028-07-31,40.62329,-73.93167,pip
Seaview Shell,Seaview Shell,Seaview Fresh Market INC,9612 Seaview Ave,11236,,,0524-26-45133,Temporary retail,0524,temporary,2026-06-03,2026-06-03,2026-11-30,40.63344,-73.88988,pip
SEAVIEW WINE & LIQUOR LLC,,SEAVIEW WINE & LIQUOR LLC,9714 SEAVIEW AVE,11236,,,0100-21-115263,Liquor Store,0100,license,2024-07-17,2024-08-01,2027-07-31,40.63393,-73.88879,pip
SHAKE SHACK,SHAKE SHACK,SHAKE SHACK NEW YORK LLC,5100 KINGS PLAZA,11234,,,0240-24-110514,Restaurant,0240,license,2026-03-29,2026-04-01,2028-03-31,40.60923,-73.92119,pip
SIDDHI FOOD INC,,SIDDHI FOOD INC,3420 QUENTIN RD,11234,,,0081-21-101662,Grocery Store,0081,license,2024-08-18,2024-09-01,2027-08-31,40.61402,-73.93774,pip
SIX BRO GROCERY CORP,,SIX BRO GROCERY CORP,8404 FLATLANDS AVE,11236,,,0081-21-103350,Grocery Store,0081,license,2024-03-13,2024-04-01,2027-03-31,40.6375,-73.91021,pip
SMASHBURGER #1724,SMASHBURGER #1724,SMASHBURGER ACQUISITION - NY LLC,5210 KINGS HWY,11234,,,0138-21-121714,Food & Beverage Business,0138,license,2024-02-16,2024-03-01,2027-02-28,40.63627,-73.92688,pip
SNACK SHOP,SNACK SHOP,RALPH & FOSTER INC,5916 FOSTER AVE,11234,,,0081-23-120320,Grocery Store,0081,license,2026-06-07,2023-10-01,2026-09-30,40.63987,-73.92004,pip
SONS OF FLATBUSH 497 INC,,SONS OF FLATBUSH 497 INC,3409 AVENUE S,11234,,,0349-22-116254,Club,0349,license,2026-05-17,2026-07-01,2028-06-30,40.60899,-73.93248,pip
SOSAKU JAPANESE RESTAURANT INC,,SOSAKU JAPANESE RESTAURANT INC,6328 AVENUE N,11234,,,0240-23-140958,Restaurant,0240,license,2025-08-06,2025-10-01,2027-09-30,40.61962,-73.91623,pip
SOTO DELI & GRILL CORP,,SOTO DELI & GRILL CORP,8416 FLATLANDS AVE,11236,,,0071-24-127422,Grocery Store,0071,license,2024-09-06,2024-09-06,2027-08-31,40.63768,-73.90993,pip
SPEEDWAY #07836,SPEEDWAY #07836,SPEEDWAY LLC,2400 FLATBUSH AVE,11234,https://www.speedway.com/locations/NY/Brooklyn/2400-FLATBUSH-AVE,/liquor/logos/7429c40a7c97.png,0081-22-124338,Grocery Store,0081,license,2025-01-28,2025-02-01,2028-01-31,40.61129,-73.92493,pip
Spread Love & Eat,Spread Love & Eat,RTSM Group LLC,9110 Flatlands Ave,11236,,,0240-26-145280,Restaurant,0240,license,2026-06-04,2026-06-04,2028-05-31,40.64093,-73.90489,pip
STOP & SHOP LIQUORS INC,,STOP & SHOP LIQUORS INC,6622 AVENUE U,11234,,,0100-23-127015,Liquor Store,0100,license,2023-09-21,2023-11-01,2026-10-31,40.61714,-73.90982,geoclient
STORE 14444,STORE 14444,DUANE READE INC,2265 RALPH AVE,11234,,,0082-22-101959,Drug Store,0082,license,2025-09-28,2025-10-01,2028-09-30,40.62249,-73.91723,pip
Strickland Deli and Grill Corp,,Strickland Deli and Grill Corp,6001 Strickland Ave,11234,,,0081-25-116874,Grocery Store,0081,license,2025-07-17,2025-07-17,2028-06-30,40.61171,-73.91284,pip
SUN HING LIQUOR INC,,SUN HING LIQUOR INC,3511 AVE S,11234,,,0100-23-125031,Liquor Store,0100,license,2026-06-15,2026-09-01,2029-08-31,40.60947,-73.93174,pip
SUNNYDALE OF BROOKLYN INC,,SUNNYDALE OF BROOKLYN INC,4901 AVENUE N,11234,,,0071-21-116896,Grocery Store,0071,license,2024-11-21,2024-12-01,2027-11-30,40.61906,-73.92762,pip
SUNOCO,SUNOCO,H&A GAS AND CONVENIENCE INC,4102 AVENUE H,11210,,,0081-23-120213,Grocery Store,0081,license,2026-03-13,2026-04-01,2029-03-31,40.63215,-73.93666,geoclient
SuperFresh,SuperFresh,PAKQ Corp,3404 Quentin Rd,11234,,,0081-25-120853,Grocery Store,0081,license,2025-08-26,2025-08-26,2028-07-31,40.61383,-73.93803,pip
SYLK COVE COCKTAIL LOUNGE INC,,SYLK COVE COCKTAIL LOUNGE INC,1370 ROCKAWAY PKWY,11236,,,0370-24-112869,Food & Beverage Business,0370,license,2026-08-05,2026-08-05,2028-04-30,40.64627,-73.90357,pip
TAHA DELI & GRILL INC,,TAHA DELI & GRILL INC,8010 FLATLANDS AVE,11236,,,0081-22-131479,Grocery Store,0081,license,2025-08-11,2025-08-11,2028-07-31,40.63578,-73.91287,pip
TARGET CORPORATION,,TARGET CORPORATION,5100 KINGS PLAZA,11234,,,0081-24-110520,Grocery Store,0081,license,2025-05-21,2025-06-01,2028-05-31,40.60923,-73.92119,pip
TARGET STORE T-3326,TARGET STORE T-3326,TARGET CORPORATION,5200 KINGS HWY,10001,,,0081-22-132073,Grocery Store,0081,license,2025-05-20,2025-06-01,2028-05-31,40.63627,-73.92688,pip
Thai Me Up Speakeasy LLC,,Thai Me Up Speakeasy LLC,3323 Avenue I,11210,,,0524-26-46642,Temporary retail,0524,temporary,2026-06-22,2026-06-22,2026-12-19,40.62955,-73.94354,pip
The Clubhouse,The Clubhouse,The Clubhouse Coffee House LLC,6330 Avenue N,11234,,,0370-24-137560,Food & Beverage Business,0370,license,2024-12-02,2024-12-02,2026-11-30,40.61962,-73.91615,pip
The Old Standard,The Old Standard,KG Kids Inc,2128 Flatbush Ave,11234,,,0524-26-50353,Temporary retail,0524,temporary,2026-07-30,2026-08-08,2026-09-06,40.61811,-73.93193,pip
TO GO,TO GO,"KINGS GASOLINE, INC",401 E 80TH ST,11236,,,0081-20-106954,Grocery Store,0081,license,2023-10-17,2023-11-01,2026-10-31,40.64082,-73.91917,pip
TU BOHIO GROCERY CORP,,TU BOHIO GROCERY CORP,1710 UTICA AVENUE,11234,,,0081-20-108652,Grocery Store,0081,license,2023-12-28,2024-01-01,2026-12-31,40.63076,-73.92815,pip
U & A MINI MART LLC,,U & A MINI MART LLC,9627 AVENUE L,11236,,,0081-21-109170,Grocery Store,0081,license,2024-10-16,2024-11-01,2027-10-31,40.63866,-73.89533,pip
UNCLE & COUSINS DELI GROCERY CORP,,UNCLE & COUSINS DELI GROCERY CORP,9706 SEAVIEW AVE,11236,,,0081-21-102406,Grocery Store,0081,license,2024-09-09,2024-10-01,2027-09-30,40.63372,-73.88912,pip
Utica Liquor Warehouse Corp,,Utica Liquor Warehouse Corp,2102 Utica Ave,11234,,,0100-24-129738,Liquor Store,0100,license,2024-09-23,2024-09-23,2027-08-31,40.62039,-73.9272,pip
"UTICA SPIRITS, INC.",,"UTICA SPIRITS, INC.",1626 UTICA AVENUE,11234,,,0100-21-116057,Liquor Store,0100,license,2024-08-09,2024-09-01,2027-08-31,40.63257,-73.92835,pip
V & D LIQUORS INC,,V & D LIQUORS INC,1825 FLATBUSH AVE,11210,,,0100-21-113677,Liquor Store,0100,license,2024-09-26,2024-10-01,2027-09-30,40.62522,-73.93962,pip
V&K LIQUOR CORP,,V&K LIQUOR CORP,5916 AVENUE N,11234,,,0100-22-116381,Liquor Store,0100,license,2025-08-01,2025-10-01,2028-09-30,40.61952,-73.91767,pip
WALGREENS,WALGREENS,"WALGREEN EASTERN CO., INC.",1847 ROCKAWAY PKWY,11236,,,0082-22-102543,Drug Store,0082,license,2025-02-13,2025-02-13,2028-01-31,40.63729,-73.89283,pip
WALGREENS,WALGREENS,"WALGREEN EASTERN CO., INC.",4915 FLATLANDS AVE,11234,https://www.walgreens.com/locator/walgreens-4915+flatlands+ave-brooklyn-ny-11234/id=11808,/liquor/logos/ef4d04ef9243.png,0082-22-102400,Drug Store,0082,license,2025-02-13,2025-02-13,2028-01-31,40.62647,-73.92791,pip
WALGREENS,WALGREENS,"WALGREEN EASTERN CO., INC.",5716 AVENUE U,11234,,,0082-22-102314,Drug Store,0082,license,2025-02-13,2025-02-13,2028-01-31,40.61273,-73.91683,geoclient
WALGREENS 13752,WALGREENS 13752,"WALGREEN EASTERN CO., INC.",2325 FLATBUSH AVE,11234,,,0082-22-100246,Drug Store,0082,license,2025-02-13,2025-02-13,2028-01-31,40.61368,-73.927,pip
WAR ZONE ENTERTAINMENT LLC,,WAR ZONE ENTERTAINMENT LLC,2182 2184 Flatbush Ave,11234,,,0370-25-117367,Food & Beverage Business,0370,license,2025-07-22,2025-07-22,2027-06-30,40.61678,-73.93045,pip
WEST INDIAN FRESH INC,,WEST INDIAN FRESH INC,4207 AVENUE J,11210,,,0081-20-108013,Grocery Store,0081,license,2023-10-31,2023-10-31,2026-10-31,40.62772,-73.93518,pip
WILKENS II DELI LTD,,WILKENS II DELI LTD,7114 AVENUE U,11234,,,0081-22-131493,Grocery Store,0081,license,2025-05-09,2025-07-01,2028-06-30,40.62009,-73.90706,pip
Y & Y Sushi,Y & Y Sushi,Lychee YY Sushi Inc,2368 Flatbush Ave,11234,,,0240-25-109763,Restaurant,0240,license,2025-05-09,2025-05-09,2027-04-30,40.61242,-73.92559,pip
YORK FUEL INC,,YORK FUEL INC,1760 FLATBUSH AVE,11210,,,0081-21-112059,Grocery Store,0081,license,2024-12-10,2024-12-10,2027-11-30,40.62697,-73.94146,pip
Yoshi Japanese Cuisine,Yoshi Japanese Cuisine,Yoshi Asian Fusion Inc,5827 Avenue T,11234,,,0240-26-146261,Restaurant,0240,license,2026-06-16,2026-06-16,2028-05-31,40.61561,-73.91794,pip
